gameId,t1p1_accountId,t1p1_assists,t1p1_ban_champId,t1p1_champName,t1p1_champLevel,t1p1_damageDealtToObjectives,t1p1_damageDealtToTurrets,t1p1_damageSelfMitigated,t1p1_deaths,t1p1_goldEarned,t1p1_item0,t1p1_item1,t1p1_item2,t1p1_item3,t1p1_item4,t1p1_item5,t1p1_item6,t1p1_kills,t1p1_lp,t1p1_magicDamageDealt,t1p1_magicDamageDealtToChampions,t1p1_magicalDamageTaken,t1p1_min10_creeps,t1p1_min10_damagetaken,t1p1_min10_gold,t1p1_min10_xp,t1p1_min15_creeps,t1p1_min15_damagetaken,t1p1_min15_gold,t1p1_min15_xp,t1p1_neutralMinionsKilled,t1p1_perk0,t1p1_perk1,t1p1_perk2,t1p1_perk3,t1p1_perk4,t1p1_perk5,t1p1_perkPrimaryStyle,t1p1_perkSubStyle,t1p1_physicalDamageDealt,t1p1_physicalDamageDealtToChampions,t1p1_physicalDamageTaken,t1p1_role,t1p1_spellId1,t1p1_spellId2,t1p1_summonerId,t1p1_summonerName,t1p1_timeCCingOthers,t1p1_totalDamageDealt,t1p1_totalDamageDealtToChampions,t1p1_totalDamageTaken,t1p1_totalHeal,t1p1_totalMinionsKilled,t1p1_totalTimeCrowdControlDealt,t1p1_trueDamageDealt,t1p1_trueDamageDealtToChampions,t1p1_trueDamageTaken,t1p1_visionScore,t1p1_wardsKilled,t1p1_wardsPlaced,t1p2_accountId,t1p2_assists,t1p2_ban_champId,t1p2_champName,t1p2_champLevel,t1p2_damageDealtToObjectives,t1p2_damageDealtToTurrets,t1p2_damageSelfMitigated,t1p2_deaths,t1p2_goldEarned,t1p2_item0,t1p2_item1,t1p2_item2,t1p2_item3,t1p2_item4,t1p2_item5,t1p2_item6,t1p2_kills,t1p2_lp,t1p2_magicDamageDealt,t1p2_magicDamageDealtToChampions,t1p2_magicalDamageTaken,t1p2_min10_creeps,t1p2_min10_damagetaken,t1p2_min10_gold,t1p2_min10_xp,t1p2_min15_creeps,t1p2_min15_damagetaken,t1p2_min15_gold,t1p2_min15_xp,t1p2_neutralMinionsKilled,t1p2_perk0,t1p2_perk1,t1p2_perk2,t1p2_perk3,t1p2_perk4,t1p2_perk5,t1p2_perkPrimaryStyle,t1p2_perkSubStyle,t1p2_physicalDamageDealt,t1p2_physicalDamageDealtToChampions,t1p2_physicalDamageTaken,t1p2_role,t1p2_spellId1,t1p2_spellId2,t1p2_summonerId,t1p2_summonerName,t1p2_timeCCingOthers,t1p2_totalDamageDealt,t1p2_totalDamageDealtToChampions,t1p2_totalDamageTaken,t1p2_totalHeal,t1p2_totalMinionsKilled,t1p2_totalTimeCrowdControlDealt,t1p2_trueDamageDealt,t1p2_trueDamageDealtToChampions,t1p2_trueDamageTaken,t1p2_visionScore,t1p2_wardsKilled,t1p2_wardsPlaced,t1p3_accountId,t1p3_assists,t1p3_ban_champId,t1p3_champName,t1p3_champLevel,t1p3_damageDealtToObjectives,t1p3_damageDealtToTurrets,t1p3_damageSelfMitigated,t1p3_deaths,t1p3_goldEarned,t1p3_item0,t1p3_item1,t1p3_item2,t1p3_item3,t1p3_item4,t1p3_item5,t1p3_item6,t1p3_kills,t1p3_lp,t1p3_magicDamageDealt,t1p3_magicDamageDealtToChampions,t1p3_magicalDamageTaken,t1p3_min10_creeps,t1p3_min10_damagetaken,t1p3_min10_gold,t1p3_min10_xp,t1p3_min15_creeps,t1p3_min15_damagetaken,t1p3_min15_gold,t1p3_min15_xp,t1p3_neutralMinionsKilled,t1p3_perk0,t1p3_perk1,t1p3_perk2,t1p3_perk3,t1p3_perk4,t1p3_perk5,t1p3_perkPrimaryStyle,t1p3_perkSubStyle,t1p3_physicalDamageDealt,t1p3_physicalDamageDealtToChampions,t1p3_physicalDamageTaken,t1p3_role,t1p3_spellId1,t1p3_spellId2,t1p3_summonerId,t1p3_summonerName,t1p3_timeCCingOthers,t1p3_totalDamageDealt,t1p3_totalDamageDealtToChampions,t1p3_totalDamageTaken,t1p3_totalHeal,t1p3_totalMinionsKilled,t1p3_totalTimeCrowdControlDealt,t1p3_trueDamageDealt,t1p3_trueDamageDealtToChampions,t1p3_trueDamageTaken,t1p3_visionScore,t1p3_wardsKilled,t1p3_wardsPlaced,t1p4_accountId,t1p4_assists,t1p4_ban_champId,t1p4_champName,t1p4_champLevel,t1p4_damageDealtToObjectives,t1p4_damageDealtToTurrets,t1p4_damageSelfMitigated,t1p4_deaths,t1p4_goldEarned,t1p4_item0,t1p4_item1,t1p4_item2,t1p4_item3,t1p4_item4,t1p4_item5,t1p4_item6,t1p4_kills,t1p4_lp,t1p4_magicDamageDealt,t1p4_magicDamageDealtToChampions,t1p4_magicalDamageTaken,t1p4_min10_creeps,t1p4_min10_damagetaken,t1p4_min10_gold,t1p4_min10_xp,t1p4_min15_creeps,t1p4_min15_damagetaken,t1p4_min15_gold,t1p4_min15_xp,t1p4_neutralMinionsKilled,t1p4_perk0,t1p4_perk1,t1p4_perk2,t1p4_perk3,t1p4_perk4,t1p4_perk5,t1p4_perkPrimaryStyle,t1p4_perkSubStyle,t1p4_physicalDamageDealt,t1p4_physicalDamageDealtToChampions,t1p4_physicalDamageTaken,t1p4_role,t1p4_spellId1,t1p4_spellId2,t1p4_summonerId,t1p4_summonerName,t1p4_timeCCingOthers,t1p4_totalDamageDealt,t1p4_totalDamageDealtToChampions,t1p4_totalDamageTaken,t1p4_totalHeal,t1p4_totalMinionsKilled,t1p4_totalTimeCrowdControlDealt,t1p4_trueDamageDealt,t1p4_trueDamageDealtToChampions,t1p4_trueDamageTaken,t1p4_visionScore,t1p4_wardsKilled,t1p4_wardsPlaced,t1p5_accountId,t1p5_assists,t1p5_ban_champId,t1p5_champName,t1p5_champLevel,t1p5_damageDealtToObjectives,t1p5_damageDealtToTurrets,t1p5_damageSelfMitigated,t1p5_deaths,t1p5_goldEarned,t1p5_item0,t1p5_item1,t1p5_item2,t1p5_item3,t1p5_item4,t1p5_item5,t1p5_item6,t1p5_kills,t1p5_lp,t1p5_magicDamageDealt,t1p5_magicDamageDealtToChampions,t1p5_magicalDamageTaken,t1p5_min10_creeps,t1p5_min10_damagetaken,t1p5_min10_gold,t1p5_min10_xp,t1p5_min15_creeps,t1p5_min15_damagetaken,t1p5_min15_gold,t1p5_min15_xp,t1p5_neutralMinionsKilled,t1p5_perk0,t1p5_perk1,t1p5_perk2,t1p5_perk3,t1p5_perk4,t1p5_perk5,t1p5_perkPrimaryStyle,t1p5_perkSubStyle,t1p5_physicalDamageDealt,t1p5_physicalDamageDealtToChampions,t1p5_physicalDamageTaken,t1p5_role,t1p5_spellId1,t1p5_spellId2,t1p5_summonerId,t1p5_summonerName,t1p5_timeCCingOthers,t1p5_totalDamageDealt,t1p5_totalDamageDealtToChampions,t1p5_totalDamageTaken,t1p5_totalHeal,t1p5_totalMinionsKilled,t1p5_totalTimeCrowdControlDealt,t1p5_trueDamageDealt,t1p5_trueDamageDealtToChampions,t1p5_trueDamageTaken,t1p5_visionScore,t1p5_wardsKilled,t1p5_wardsPlaced,t2p1_accountId,t2p1_assists,t2p1_ban_champId,t2p1_champName,t2p1_champLevel,t2p1_damageDealtToObjectives,t2p1_damageDealtToTurrets,t2p1_damageSelfMitigated,t2p1_deaths,t2p1_goldEarned,t2p1_item0,t2p1_item1,t2p1_item2,t2p1_item3,t2p1_item4,t2p1_item5,t2p1_item6,t2p1_kills,t2p1_lp,t2p1_magicDamageDealt,t2p1_magicDamageDealtToChampions,t2p1_magicalDamageTaken,t2p1_min10_creeps,t2p1_min10_damagetaken,t2p1_min10_gold,t2p1_min10_xp,t2p1_min15_creeps,t2p1_min15_damagetaken,t2p1_min15_gold,t2p1_min15_xp,t2p1_neutralMinionsKilled,t2p1_perk0,t2p1_perk1,t2p1_perk2,t2p1_perk3,t2p1_perk4,t2p1_perk5,t2p1_perkPrimaryStyle,t2p1_perkSubStyle,t2p1_physicalDamageDealt,t2p1_physicalDamageDealtToChampions,t2p1_physicalDamageTaken,t2p1_role,t2p1_spellId1,t2p1_spellId2,t2p1_summonerId,t2p1_summonerName,t2p1_timeCCingOthers,t2p1_totalDamageDealt,t2p1_totalDamageDealtToChampions,t2p1_totalDamageTaken,t2p1_totalHeal,t2p1_totalMinionsKilled,t2p1_totalTimeCrowdControlDealt,t2p1_trueDamageDealt,t2p1_trueDamageDealtToChampions,t2p1_trueDamageTaken,t2p1_visionScore,t2p1_wardsKilled,t2p1_wardsPlaced,t2p2_accountId,t2p2_assists,t2p2_ban_champId,t2p2_champName,t2p2_champLevel,t2p2_damageDealtToObjectives,t2p2_damageDealtToTurrets,t2p2_damageSelfMitigated,t2p2_deaths,t2p2_goldEarned,t2p2_item0,t2p2_item1,t2p2_item2,t2p2_item3,t2p2_item4,t2p2_item5,t2p2_item6,t2p2_kills,t2p2_lp,t2p2_magicDamageDealt,t2p2_magicDamageDealtToChampions,t2p2_magicalDamageTaken,t2p2_min10_creeps,t2p2_min10_damagetaken,t2p2_min10_gold,t2p2_min10_xp,t2p2_min15_creeps,t2p2_min15_damagetaken,t2p2_min15_gold,t2p2_min15_xp,t2p2_neutralMinionsKilled,t2p2_perk0,t2p2_perk1,t2p2_perk2,t2p2_perk3,t2p2_perk4,t2p2_perk5,t2p2_perkPrimaryStyle,t2p2_perkSubStyle,t2p2_physicalDamageDealt,t2p2_physicalDamageDealtToChampions,t2p2_physicalDamageTaken,t2p2_role,t2p2_spellId1,t2p2_spellId2,t2p2_summonerId,t2p2_summonerName,t2p2_timeCCingOthers,t2p2_totalDamageDealt,t2p2_totalDamageDealtToChampions,t2p2_totalDamageTaken,t2p2_totalHeal,t2p2_totalMinionsKilled,t2p2_totalTimeCrowdControlDealt,t2p2_trueDamageDealt,t2p2_trueDamageDealtToChampions,t2p2_trueDamageTaken,t2p2_visionScore,t2p2_wardsKilled,t2p2_wardsPlaced,t2p3_accountId,t2p3_assists,t2p3_ban_champId,t2p3_champName,t2p3_champLevel,t2p3_damageDealtToObjectives,t2p3_damageDealtToTurrets,t2p3_damageSelfMitigated,t2p3_deaths,t2p3_goldEarned,t2p3_item0,t2p3_item1,t2p3_item2,t2p3_item3,t2p3_item4,t2p3_item5,t2p3_item6,t2p3_kills,t2p3_lp,t2p3_magicDamageDealt,t2p3_magicDamageDealtToChampions,t2p3_magicalDamageTaken,t2p3_min10_creeps,t2p3_min10_damagetaken,t2p3_min10_gold,t2p3_min10_xp,t2p3_min15_creeps,t2p3_min15_damagetaken,t2p3_min15_gold,t2p3_min15_xp,t2p3_neutralMinionsKilled,t2p3_perk0,t2p3_perk1,t2p3_perk2,t2p3_perk3,t2p3_perk4,t2p3_perk5,t2p3_perkPrimaryStyle,t2p3_perkSubStyle,t2p3_physicalDamageDealt,t2p3_physicalDamageDealtToChampions,t2p3_physicalDamageTaken,t2p3_role,t2p3_spellId1,t2p3_spellId2,t2p3_summonerId,t2p3_summonerName,t2p3_timeCCingOthers,t2p3_totalDamageDealt,t2p3_totalDamageDealtToChampions,t2p3_totalDamageTaken,t2p3_totalHeal,t2p3_totalMinionsKilled,t2p3_totalTimeCrowdControlDealt,t2p3_trueDamageDealt,t2p3_trueDamageDealtToChampions,t2p3_trueDamageTaken,t2p3_visionScore,t2p3_wardsKilled,t2p3_wardsPlaced,t2p4_accountId,t2p4_assists,t2p4_ban_champId,t2p4_champName,t2p4_champLevel,t2p4_damageDealtToObjectives,t2p4_damageDealtToTurrets,t2p4_damageSelfMitigated,t2p4_deaths,t2p4_goldEarned,t2p4_item0,t2p4_item1,t2p4_item2,t2p4_item3,t2p4_item4,t2p4_item5,t2p4_item6,t2p4_kills,t2p4_lp,t2p4_magicDamageDealt,t2p4_magicDamageDealtToChampions,t2p4_magicalDamageTaken,t2p4_min10_creeps,t2p4_min10_damagetaken,t2p4_min10_gold,t2p4_min10_xp,t2p4_min15_creeps,t2p4_min15_damagetaken,t2p4_min15_gold,t2p4_min15_xp,t2p4_neutralMinionsKilled,t2p4_perk0,t2p4_perk1,t2p4_perk2,t2p4_perk3,t2p4_perk4,t2p4_perk5,t2p4_perkPrimaryStyle,t2p4_perkSubStyle,t2p4_physicalDamageDealt,t2p4_physicalDamageDealtToChampions,t2p4_physicalDamageTaken,t2p4_role,t2p4_spellId1,t2p4_spellId2,t2p4_summonerId,t2p4_summonerName,t2p4_timeCCingOthers,t2p4_totalDamageDealt,t2p4_totalDamageDealtToChampions,t2p4_totalDamageTaken,t2p4_totalHeal,t2p4_totalMinionsKilled,t2p4_totalTimeCrowdControlDealt,t2p4_trueDamageDealt,t2p4_trueDamageDealtToChampions,t2p4_trueDamageTaken,t2p4_visionScore,t2p4_wardsKilled,t2p4_wardsPlaced,t2p5_accountId,t2p5_assists,t2p5_ban_champId,t2p5_champName,t2p5_champLevel,t2p5_damageDealtToObjectives,t2p5_damageDealtToTurrets,t2p5_damageSelfMitigated,t2p5_deaths,t2p5_goldEarned,t2p5_item0,t2p5_item1,t2p5_item2,t2p5_item3,t2p5_item4,t2p5_item5,t2p5_item6,t2p5_kills,t2p5_lp,t2p5_magicDamageDealt,t2p5_magicDamageDealtToChampions,t2p5_magicalDamageTaken,t2p5_min10_creeps,t2p5_min10_damagetaken,t2p5_min10_gold,t2p5_min10_xp,t2p5_min15_creeps,t2p5_min15_damagetaken,t2p5_min15_gold,t2p5_min15_xp,t2p5_neutralMinionsKilled,t2p5_perk0,t2p5_perk1,t2p5_perk2,t2p5_perk3,t2p5_perk4,t2p5_perk5,t2p5_perkPrimaryStyle,t2p5_perkSubStyle,t2p5_physicalDamageDealt,t2p5_physicalDamageDealtToChampions,t2p5_physicalDamageTaken,t2p5_role,t2p5_spellId1,t2p5_spellId2,t2p5_summonerId,t2p5_summonerName,t2p5_timeCCingOthers,t2p5_totalDamageDealt,t2p5_totalDamageDealtToChampions,t2p5_totalDamageTaken,t2p5_totalHeal,t2p5_totalMinionsKilled,t2p5_totalTimeCrowdControlDealt,t2p5_trueDamageDealt,t2p5_trueDamageDealtToChampions,t2p5_trueDamageTaken,t2p5_visionScore,t2p5_wardsKilled,t2p5_wardsPlaced,gameCreation,gameDuration,gameVersion,platformId,queueId,average_lp,t1_teamId,t1_win
4747415735,j7A9NCAnShAbuQuEtlPMwVGqUiHAyEUdI_OEe79ToX-gkeI,7,121,Morgana,11,166,0,12783,5,6206,3158,3157,3860,3114,2055,1028,3364,0,3527,7190,4185,5140,1.0,168.9,160.8,206.8,1.7,458.0,272.8,352.65,0,8465,8463,8473,8451,8347,8313,8400,8300.0,4501,637,10148,SUPPORT,4,14,jYAXHvR6VGw1rTT_IkWfl3-vEqmE_4qV4HUI_SD9sZ7Pz94,TraYtoN,27,18771,6151,15522,1740,31,52,7078,1328,234,61,5,31,28nY0JtqB1E4b7MDzdwHvFlLrDVf7U-CyLaiVbXCKovETZg,5,235,Caitlyn,13,4972,2471,7715,5,10273,3006,3031,3095,3123,1042,1055,3363,2,3311,2007,767,3605,8.4,159.3,315.9,361.8,12.55,454.65,510.85,543.15,0,8008,8009,9103,8017,8275,8236,8000,8200.0,141152,17434,11873,ADC,7,4,AHiBfRYHL7pEikF7JqBwjsCW2-ux9aIDh2KHG74VUwjoIJg,LDLC Exakick,12,143159,18202,15727,1606,227,39,0,0,249,38,9,10,hcultxKDZT1-tYJ8OWWrYszKwz2arkzyGNXibbRXaH5qgtI,2,37,Kassadin,15,3189,761,20576,8,12162,1082,3020,3157,3027,3040,0,3364,7,3370.0,98226,17001,13365,6.5,605.3,268.0,446.6,10.1,1188.55,529.3,735.8,24,8021,8009,9105,8299,8139,8106,8000,8100.0,21760,1465,17765,MIDDLE,4,12,tCLSlcd57T_P5Tzzers_slwyaJ9O2-6u1qfHzi2zaoGui1Jp,fastPay Serin,11,120062,18541,31770,9227,171,99,75,75,639,13,2,5,0_0xaI2XUd2lSss3uufpZo4B_gIaXmNqcpxeL3fsuh87nH4,4,81,Graves,14,26437,0,16577,8,11146,3814,3147,3006,0,1412,0,3364,5,3249.0,5688,812,6852,0.4,413.7,350.0,372.6,1.25,808.55,544.75,642.35,151,8230,8275,8233,8232,9111,9104,8200,8000.0,166588,12786,15368,JUNGLE,4,11,yFkxFFiKiwoK3wRDusfg6JP5AKFDHEgKkDGVJNM8K7iFexU,Cinkroff,24,184747,14698,22661,5702,34,360,12471,1099,440,29,5,5,jnq4TU67K-ENWFobKi568Pg__VWNoC-IpQC7kpL0CUUNkkV3i8nf3TMj,3,76,Irelia,16,17221,5923,29395,4,13938,3812,3091,3153,3111,1011,3082,3364,5,3197.0,35214,4156,8999,8.2,579.4,348.4,467.5,13.0,1075.45,655.6,782.5,28,8010,9111,9105,8299,8345,8352,8000,8300.0,156112,6667,13695,TOP,4,12,GPAi-hDUvUQrCO0XOhy1Y1ZfuczlVN97A46g6lRNfTWifwKC,StarScreen4,13,195462,10935,25913,6811,229,134,4135,112,3217,20,3,9,MXVAthxMJqaq83nYN82Gw1wxwF1iAlo91T_YjeVojZX9CQ,13,76,Thresh,13,893,622,8046,4,6849,3857,3222,2055,3801,3009,1004,3364,0,3638,4268,1466,2379,1.1,228.2,153.7,203.9,1.7,427.55,268.75,360.1,0,8439,8446,8473,8242,8306,8316,8400,8300.0,4537,461,10496,SUPPORT,4,14,xWAS4wZ3vVxc3sihConuhde-dE3BS4PwTGp1sx-1ezEpnjcv,OG Destinyy,9,15974,2310,13310,2175,25,39,7168,382,434,65,3,36,xmjdLxsTbhsHfam6W1mqr2dkGrK6wsaNG8UCk9p1XZHdUA,12,157,Jhin,16,14522,4376,7854,1,13145,3094,0,1054,1038,3009,3031,3363,4,3418,9133,914,4052,7.4,221.4,261.4,303.7,11.9,558.45,489.35,566.45,16,8021,8009,9104,8017,8275,8236,8000,8200.0,197168,15849,12089,ADC,4,7,tAf4i3TF6ORp5ssO_R0SWAkJLVlOTMf3-YmkfQR5vzwuKEA,bumblebeze,15,206478,16940,16415,8705,243,100,176,176,274,25,5,10,nt8RjFu5OPfPzJ_Y3-wlzMkYvGZ8TVsgCluVjclzOYXQQ6-w5hU770Ok,12,99,Syndra,17,4296,4296,8019,4,13211,3907,1058,3285,3020,1056,1056,3364,6,3388.0,168417,21184,6562,8.5,344.6,344.6,471.3,12.25,650.85,559.5,756.5,24,8112,8139,8120,8135,8226,8210,8100,8200.0,11675,1907,10197,MIDDLE,4,12,i-jT_btfgqUokuoJi_alqt4hs6YSrgzN5uw4QDkD8i7EhJks,RGE3,31,182387,23876,17799,6021,222,370,2293,783,1039,18,2,4,vpU2mC5T7B8MuUiDoDl2ZkKy6Oru9P_BKA4Yj3snAoSwhQ,4,30,Kindred,16,28357,1806,12987,5,16140,1412,3031,3095,1001,3046,1042,3364,20,3353,28685,4090,9617,0.8,645.6,333.7,371.0,1.2,1128.25,608.2,670.05,132,8005,9111,9104,8299,8143,8105,8000,8100.0,154057,28498,15923,JUNGLE,4,11,YZDW6bWYFeHpyDZI2EuKLHb0FLd_N9BJ6ca_W3R_Ek8GjBU,Kirei sama,12,191261,35081,26968,18121,35,236,8518,2492,1427,33,10,6,p9AXEuerMXH5XOjCrFKNwdLqjEpyaSIjEIJsvPDbrpqtmY0,8,81,Kennen,15,5678,1616,10118,5,8736,3020,3152,3157,0,1026,0,3363,0,3353.0,60596,8304,6685,5.9,340.3,231.3,398.6,8.65,639.75,364.4,611.3,4,8230,8275,8210,8236,8313,8316,8200,8300.0,17836,2392,10540,TOP,4,12,uBw-GlxtC5Kesy_fs9c5OjkI3OUgpJp_yleqNNXGLY22aC8,Lugerr,18,81062,10920,17664,3407,159,49,2628,223,439,13,0,10,1596750000000.0,1738,10.16.330.9186,EUW1,420,3380.4,100,0
4747759040,LkRqeoIcbTZeArlKA80SnOuMcUhI4tPl_0rkVCKpyepB8g,21,111,Sona,13,5397,2879,8793,5,7861,1001,3174,3504,3853,3114,1082,3364,2,3269,20349,7145,3677,0.2,283.2,216.9,323.7,0.5,638.35,402.1,528.1,0,8214,8226,8210,8237,8017,8009,8200,8000.0,7210,1940,8503,SUPPORT,4,14,6PJnUGsYXNtLInQQ1v0IaQ5hEcCbg9UF8VrT4n0J8IQQpWA,Calmsky,9,28147,9674,12314,11453,11,21,588,588,134,42,1,24,qObHjJTHIs_Vgi5_gblqD7IlA3WOziEh0Kx_R9_HY7OKrFg,8,432,MissFortune,13,12999,2784,6058,4,11734,3123,1055,3133,3006,3508,3031,3363,10,3404,3111,866,6121,9.0,295.8,336.3,314.7,11.95,643.4,614.75,548.05,4,8005,8009,9103,8014,8275,8236,8000,8200.0,102183,17253,7676,ADC,4,7,7U20ZyXOsZ5GhhyDL7cn1RXfkXAMsSv3aJwQvOlwk0mREaM,GÃ¸tzY,8,105995,18428,13815,1761,167,77,700,308,17,16,2,7,dK53BHIx4ui2fHbKJrudH9J-ttl8YY1Q_Yc5iTIePBwi3g,10,30,Pyke,13,579,579,11185,5,10069,3142,3077,1029,1055,3147,3009,3364,5,3144.0,231,119,9611,4.3,363.8,248.9,389.5,5.95,921.05,544.0,599.75,4,9923,8126,8138,8106,8275,8232,8100,8200.0,54237,8975,9180,MIDDLE,4,14,2-rwwCFDNgbS-mA1nBOheVUvla9_5q1suyH4o1Jt5asi1ng,Î¡uiastra,13,56491,11116,19068,4588,88,119,2021,2021,276,22,0,6,7TrPkC2Oh4kCYfcJcD05Nz31Vo43fYDiO9Fg7z6N2yhezA,9,8,Ekko,14,15308,0,14834,4,10615,3101,3041,3020,1402,1052,3152,3364,11,3193.0,81891,13708,5761,0.7,777.7,231.7,298.3,1.3,1378.45,541.95,588.05,90,9923,8143,8138,8135,8275,8210,8100,8200.0,22148,2417,18059,JUNGLE,4,11,dPekxPoPjfXr_oIr2NjZiNp8B1c-9AU-uXWf2CO8H4xyTHA,Quinncidence,22,110370,16973,24057,12199,28,387,6330,848,237,24,4,5,4n7YkhPaKAqEKNjUSQ3mdo-kbaNlB8dSznpfWy-xpeP1Hg,10,53,Fiora,15,10216,8908,16062,4,10581,3047,3078,3074,2055,1055,0,3340,4,3152.0,4057,1858,3323,6.6,588.3,313.2,389.3,10.7,1144.4,568.9,720.65,10,8437,8446,8444,8242,8009,9103,8400,8000.0,101156,12481,18549,TOP,4,12,wzioMesWjdy-IA1aExQaHLKxcpjU9GSZSZ73ecgqfr_Mi7o,MagiFaker,7,113387,16937,22635,5043,159,88,8173,2598,762,13,2,6,LtosPybqXjiHIhSvBnbBgWIfqjlwWAMszTEVKpSpZR4eaWt0Z7s4xF9Y,9,51,Lux,11,0,0,16990,6,6555,3107,3174,3853,3158,3114,2055,3364,3,3259,19825,8420,4742,0.4,322.0,187.2,306.9,0.75,682.45,344.7,463.65,0,8465,8401,8444,8453,8304,8347,8400,8300.0,5127,1723,8721,SUPPORT,7,4,4-2IMOGDCQN7Ok3tR6zsD8DTJwEPUFVBtUqpmcXMKblfsbzM,machinegun1,52,25238,10430,14084,3535,18,167,286,286,620,33,2,17,oS3rvjtXUkx3T0VCoROt4Tm7BK9z6eyqNGs3Z-DFtcIZZH3jTWpOKd6V,9,104,Senna,11,883,666,8139,7,6848,3009,3042,1055,3044,3123,3067,3363,2,3364,0,0,4927,5.1,368.9,257.6,276.8,6.6,748.65,404.7,459.95,20,8351,8304,8345,8347,8009,9104,8300,8000.0,53119,12248,11273,ADC,3,4,jmOQq1qDnQuN8kb7PYCc-wUoIwlO_djAbArhlCk1HpYHCAwC,Trunks       888,41,58224,12248,16646,6667,86,151,5105,0,446,13,2,8,a38UI3RHB2Xngyc0v-FmqcMSkPOg5VDcvDAnqGTCvpLlfw,6,7,Sylas,12,1673,1673,10671,5,10079,3030,3108,3089,3020,1028,1026,3340,6,3414.0,79010,17376,5899,7.5,420.8,319.5,435.1,9.8,1034.25,586.55,642.9,8,8021,8009,9105,8299,8304,8345,8000,8300.0,8448,282,13972,MIDDLE,12,4,6wf7iuToSbJHswg-PigI6cb21ms8uihfVhNzdNPh3tM9BDk,qweasdf,24,87458,17659,21486,8144,139,274,0,0,1614,24,1,8,fbWEOUAgNRxq1kwxX_dj8_p4vuG1OMcHdp3vTScF-5OWjg,8,98,Kayn,13,10402,0,10286,7,8874,1036,1036,3077,3117,1400,3814,3364,5,3042,4540,1327,7069,0.3,441.5,259.4,319.5,1.2,1084.25,461.4,540.1,89,8128,8143,8138,8105,8236,8233,8100,8200.0,107759,12830,12451,JUNGLE,4,11,21CqNL6CqrwMyfnM4X-t8MRplIgTkELPkF3Y9n-Eeg10vEs,RÃ¨dÃ¶ne,4,121617,14686,20800,7191,33,161,9318,528,1280,15,0,2,cvAqFCjsNNY2T09XYBFJNDmT0B6Po97kqwtbXf0hzi1E3WK2XpI4Pgpq,2,412,Darius,13,7264,2477,14301,7,9234,1055,3052,3123,3047,3078,1037,3340,5,3608.0,0,0,4282,6.3,525.6,332.5,426.4,10.8,971.05,529.25,670.6,0,8010,9111,9105,8299,8275,8234,8000,8200.0,90495,11728,14247,TOP,4,6,06WjmoUKEGBDMYl5jyKp072IpUnGNuWGml1bvcNOzA9MhX7W,KCorp Adam,14,94923,12340,20933,2530,167,43,4428,612,2402,11,2,6,1596760000000.0,1374,10.16.330.9186,EUW1,420,3284.9,100,1
